Date,VIXM,^VIX,spy,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,gld,slv,ES=F,QM=F,BIO=F,AGG
2021-02-26,41.29999923706055,27.950000762939453,376.6752624511719,1.4008152484893799,0.18089643120765686,90.93000030517578,106.37899780273438,1.4600000381469727,124.4140625,12911.0,29285.0,130.01730346679688,120.69712829589844,3092.929931640625,91.40223693847656,230.9790802001953,59.92076873779297,97.50399017333984,48.909202575683594,41.8995361328125,6483.39990234375,5703.22021484375,3811.14990234375,161.80999755859375,24.65999984741211,3809.25,61.5,4933.7001953125,113.79330444335938
2021-03-01,40.06999969482422,23.350000381469727,385.8059387207031,1.3972529172897339,0.1786479949951172,91.04000091552734,106.50299835205078,1.4459999799728394,124.75,13279.75,29905.0,130.1443634033203,127.19682312011719,3146.139892578125,94.62773132324219,235.51158142089844,60.213871002197266,97.85829162597656,50.20494079589844,42.6885986328125,6588.5,5792.7900390625,3901.820068359375,161.52999877929688,24.600000381469727,3898.75,60.650001525878906,5013.2001953125,113.7340087890625
2021-03-02,40.65999984741211,24.100000381469727,382.7954406738281,1.3929517269134521,0.17728295922279358,90.79000091552734,106.85099792480469,1.4149999618530273,124.9375,13055.25,29520.0,129.99661254882812,124.5392074584961,3094.530029296875,90.96284484863281,232.4600830078125,59.862144470214844,97.52366638183594,49.23812484741211,42.73792266845703,6613.7998046875,5809.72998046875,3870.2900390625,162.41000366210938,24.799999237060547,3867.5,59.75,4914.0,113.7537612915039
2021-03-03,41.38999938964844,26.670000076293945,377.72503662109375,1.3954981565475464,0.17620834708213806,90.94999694824219,106.75800323486328,1.4700000286102295,124.6796875,12681.75,29275.0,129.03134155273438,121.493408203125,3005.0,88.98561096191406,226.18812561035156,59.354095458984375,94.59077453613281,49.61687469482422,42.48147201538086,6675.5,5830.06005859375,3819.719970703125,160.6199951171875,24.280000686645508,3816.75,61.275001525878906,4736.89990234375,113.33872985839844
2021-03-04,41.939998626708984,28.56999969482422,373.0507507324219,1.3926994800567627,0.17801514267921448,91.62999725341797,107.05799865722656,1.5499999523162842,124.453125,12455.0,28910.0,127.9774169921875,119.5723648071289,2977.570068359375,84.21228790283203,225.36312866210938,57.97649002075195,94.12820434570312,48.19156265258789,42.03762435913086,6650.89990234375,5830.64990234375,3768.469970703125,159.0399932861328,23.559999465942383,3765.5,63.82500076293945,4618.39990234375,113.01261138916016
2021-03-05,40.27000045776367,24.65999984741211,379.9136047363281,1.3894098997116089,0.17641973495483398,91.9800033569336,107.95500183105469,1.5540000200271606,124.4296875,12663.75,29175.0,127.80997467041016,120.85638427734375,3000.4599609375,88.80586242675781,230.2037811279297,59.04144287109375,95.83085632324219,48.68992233276367,42.22502136230469,6630.5,5782.64990234375,3841.93994140625,159.13999938964844,23.360000610351562,3839.0,66.0999984741211,4706.7998046875,112.93354797363281
2021-03-08,40.849998474121094,25.469999313354492,378.0221252441406,1.385367751121521,0.1757623702287674,92.30999755859375,108.41899871826172,1.5959999561309814,124.125,12297.25,28835.0,126.61815643310547,115.81986999511719,2951.949951171875,84.93128204345703,226.0191650390625,59.06098556518555,94.43329620361328,46.975563049316406,42.442020416259766,6719.10009765625,5902.990234375,3821.35009765625,157.49000549316406,23.31999969482422,3819.25,65.05000305175781,4622.39990234375,112.48885345458984
2021-03-09,40.66999816894531,24.030000686645508,383.4193115234375,1.3823610544204712,0.1702243536710739,91.95999908447266,108.93900299072266,1.5460000038146973,124.265625,12788.75,29220.0,127.57359313964844,120.52791595458984,3062.85009765625,89.17535400390625,232.37063598632812,59.178226470947266,96.76583862304688,47.992218017578125,43.04368209838867,6730.2998046875,5924.97021484375,3875.43994140625,160.83999633789062,24.049999237060547,3873.25,64.0,4752.0,112.9137954711914
2021-03-10,40.25,22.559999465942383,385.8059387207031,1.3890432119369507,0.17236922681331635,91.79000091552734,108.5770034790039,1.5199999809265137,124.40625,12749.25,29105.0,128.1744384765625,119.42308044433594,3057.639892578125,85.29077911376953,231.01882934570312,59.52995681762695,96.17532348632812,47.61346435546875,43.5269889831543,6725.60009765625,5990.5498046875,3898.81005859375,161.66000366210938,24.31999969482422,3896.5,64.44999694824219,4761.39990234375,113.10154724121094
2021-03-11,39.810001373291016,21.90999984741211,389.7176818847656,1.3931456804275513,0.17633262276649475,91.41999816894531,108.43199920654297,1.5269999504089355,124.4609375,13048.25,29290.0,128.2532196044922,121.39387512207031,3113.590087890625,89.18533325195312,235.700439453125,58.963279724121094,97.98623657226562,49.32782745361328,43.951114654541016,6737.0,6033.759765625,3939.340087890625,161.52000427246094,24.25,3936.75,66.0250015258789,4887.89990234375,113.0916748046875
2021-03-12,39.75,20.690000534057617,390.2425537109375,1.3989927768707275,0.18067499995231628,91.68000030517578,108.55500030517578,1.6349999904632568,124.1796875,12933.5,29570.0,126.77576446533203,120.46819305419922,3089.489990234375,87.6474838256836,234.32876586914062,59.24661636352539,99.68889617919922,47.942378997802734,43.951114654541016,6761.5,6046.5498046875,3943.340087890625,161.49000549316406,24.030000686645508,3942.25,65.5999984741211,4863.39990234375,112.44932556152344
2021-03-15,39.290000915527344,20.030000686645508,392.5697937011719,1.3929517269134521,0.18197846412658691,91.83000183105469,109.11699676513672,1.6069999933242798,124.2421875,13078.5,29660.0,127.20913696289062,123.41445922851562,3081.679931640625,88.7259750366211,233.39442443847656,59.97938537597656,101.15533447265625,47.85267639160156,43.75384521484375,6749.7001953125,6035.97021484375,3968.93994140625,162.1999969482422,24.329999923706055,3967.5,65.4000015258789,4938.2001953125,112.56792449951172
2021-03-16,38.720001220703125,19.790000915527344,392.0746765136719,1.3899120092391968,0.1781102418899536,91.87000274658203,109.13400268554688,1.621000051498413,124.2890625,13151.5,29725.0,127.12049102783203,124.98712158203125,3091.860107421875,91.30237579345703,236.2769317626953,60.47766876220703,102.5824203491211,48.28126525878906,43.6848030090332,6803.60009765625,6055.43017578125,3962.7099609375,162.35000610351562,24.100000381469727,3962.5,64.80000305175781,4939.7998046875,112.52838897705078
